確定病名,發病日,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2021/06/23,新竹縣,湖口鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/23,彰化縣,員林市,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/23,彰化縣,埤頭鄉,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/23,彰化縣,社頭鄉,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/24,台中市,太平區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,中山區,F,否,1,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,萬華區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,萬華區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,中正區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,松山區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,中山區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,信義區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,文山區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,萬華區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,萬華區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,南港區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,萬華區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,中正區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,信義區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,大安區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/24,台北市,萬華區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/24,空值,空值,F,是,30-34,1
嚴重特殊傳染性肺炎,2021/06/24,空值,空值,M,是,25-29,1
嚴重特殊傳染性肺炎,2021/06/24,南投縣,竹山鎮,F,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/24,屏東縣,枋山鄉,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/24,屏東縣,枋山鄉,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,屏東縣,枋山鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,桃園市,中壢區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,桃園市,龍潭區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/24,高雄市,仁武區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/24,基隆市,中山區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/24,基隆市,中山區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,板橋區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,中和區,F,否,2,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,新莊區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,三重區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,中和區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,三重區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,新店區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,三重區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,中和區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,板橋區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,新店區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,蘆洲區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,土城區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,中和區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,新店區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,中和區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,板橋區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,永和區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,新店區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,中和區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,中和區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,新店區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,板橋區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,三重區,M,否,25-29,2
嚴重特殊傳染性肺炎,2021/06/24,新北市,土城區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,板橋區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,新店區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,中和區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,板橋區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,三重區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,土城區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,板橋區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,三重區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,新店區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,深坑區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,五股區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/24,新北市,新店區,M,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,新竹縣,竹東鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,新竹縣,峨眉鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2021/06/24,新竹縣,關西鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,大同區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,北投區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,北投區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,萬華區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,萬華區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,中山區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,信義區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,大同區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,中山區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,松山區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,萬華區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,萬華區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,松山區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,南港區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,南港區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,萬華區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,松山區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,北投區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,中山區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,萬華區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,萬華區,M,否,3,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,內湖區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,士林區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,萬華區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,信義區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/25,台北市,萬華區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/25,空值,空值,F,是,30-34,1
嚴重特殊傳染性肺炎,2021/06/25,南投縣,竹山鎮,M,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/25,苗栗縣,竹南鎮,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/25,桃園市,大溪區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/25,桃園市,大園區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,桃園市,龍潭區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/25,桃園市,中壢區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/25,高雄市,鳳山區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/25,高雄市,鳳山區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/25,基隆市,仁愛區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/25,基隆市,中山區,M,否,70+,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,新店區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,汐止區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,F,否,25-29,2
嚴重特殊傳染性肺炎,2021/06/25,新北市,林口區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,土城區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,永和區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,汐止區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,新店區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,中和區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,板橋區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,新店區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,永和區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,深坑區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,樹林區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,土城區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,蘆洲區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,五股區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,板橋區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,中和區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,深坑區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,新店區,M,否,0,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,M,否,15-19,2
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021/06/25,新北市,中和區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,五股區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,新莊區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,林口區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,新莊區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,土城區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,五股區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,永和區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,M,否,35-39,2
嚴重特殊傳染性肺炎,2021/06/25,新北市,土城區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,永和區,M,否,35-39,2
嚴重特殊傳染性肺炎,2021/06/25,新北市,新莊區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,M,否,40-44,2
嚴重特殊傳染性肺炎,2021/06/25,新北市,五股區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,板橋區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,蘆洲區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,三重區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,五股區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,汐止區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,永和區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,蘆洲區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,土城區,M,否,5-9,2
嚴重特殊傳染性肺炎,2021/06/25,新北市,五股區,M,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,五股區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/25,新北市,土城區,M,否,65-69,2
嚴重特殊傳染性肺炎,2021/06/25,新北市,中和區,M,否,70+,2
嚴重特殊傳染性肺炎,2021/06/25,新北市,板橋區,M,否,70+,1
嚴重特殊傳染性肺炎,2021/06/25,新竹市,東區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/25,彰化縣,彰化市,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/25,彰化縣,員林市,F,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/25,彰化縣,員林市,M,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,萬華區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,中山區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,信義區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,信義區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,士林區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,大同區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,大安區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,中山區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,萬華區,F,否,40-44,2
嚴重特殊傳染性肺炎,2021/06/26,台北市,中山區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,北投區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,南港區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,萬華區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,士林區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,萬華區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,北投區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,中山區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,文山區,F,否,70+,2
嚴重特殊傳染性肺炎,2021/06/26,台北市,萬華區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,文山區,M,否,15-19,2
嚴重特殊傳染性肺炎,2021/06/26,台北市,中山區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,中山區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,信義區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,士林區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,萬華區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,大同區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,文山區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/26,台北市,中山區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/26,台南市,安南區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/26,台南市,安南區,M,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/26,空值,空值,M,是,20-24,1
嚴重特殊傳染性肺炎,2021/06/26,空值,空值,M,是,45-49,1
嚴重特殊傳染性肺炎,2021/06/26,屏東縣,枋寮鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2021/06/26,桃園市,平鎮區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/26,桃園市,中壢區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/26,桃園市,中壢區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/26,基隆市,仁愛區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,蘆洲區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,新莊區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,板橋區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,板橋區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,中和區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,五股區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,新店區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,中和區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,新店區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,泰山區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,三重區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021/06/26,新北市,土城區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,新莊區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,三重區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,汐止區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,三重區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,板橋區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,新店區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,土城區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,三重區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,永和區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,新莊區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/26,新北市,中和區,M,否,70+,1
嚴重特殊傳染性肺炎,2021/06/26,新竹市,東區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/26,新竹縣,竹東鎮,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/26,新竹縣,竹東鎮,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,中山區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,文山區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,內湖區,F,否,3,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,士林區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,中正區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,士林區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,大同區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,文山區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,北投區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,北投區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,南港區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,大同區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,北投區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,中山區,M,否,3,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,中山區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,萬華區,M,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,士林區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,大安區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/27,台北市,文山區,M,否,70+,1
嚴重特殊傳染性肺炎,2021/06/27,屏東縣,枋寮鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/27,桃園市,大溪區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021/06/27,桃園市,桃園區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021/06/27,桃園市,蘆竹區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/27,桃園市,大溪區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/27,桃園市,大園區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,五股區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,烏來區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,板橋區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,板橋區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,新店區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,板橋區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,土城區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,新莊區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,蘆洲區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,板橋區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,烏來區,F,否,70+,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,中和區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,林口區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,三重區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,板橋區,M,否,35-39,2
嚴重特殊傳染性肺炎,2021/06/27,新北市,中和區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/27,新北市,新店區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021/06/27,新竹縣,竹東鎮,M,否,55-59,1
嚴重特殊傳染性肺炎,2021/06/27,新竹縣,竹東鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2021/06/28,台北市,內湖區,F,否,0,1
嚴重特殊傳染性肺炎,2021/06/28,台北市,松山區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021/06/28,台北市,中山區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/28,台北市,信義區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021/06/28,台北市,士林區,F,否,40-44,1
